REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,MINCOGBLZ,2,2020,2.9682258314040015
GLOBAL,MINCOGBOL,2,2020,2.9682258314040015
GLOBAL,MINCOGBRA,2,2020,2.9682258314040015
GLOBAL,MINCOGBRN,2,2020,2.9682258314040015
GLOBAL,MINCOGBTN,2,2020,2.9682258314040015
GLOBAL,MINCOGBWA,2,2020,2.9682258314040015
GLOBAL,MINCOGCAF,2,2020,2.9682258314040015
GLOBAL,MINCOGCAN,2,2020,2.9682258314040015
GLOBAL,MINCOGCHE,2,2020,2.9682258314040015
GLOBAL,MINCOGCHL,2,2020,2.9682258314040015
GLOBAL,MINCOGCHN,2,2020,2.9682258314040015
GLOBAL,MINCOGCIV,2,2020,2.9682258314040015
GLOBAL,MINCOGCMR,2,2020,2.9682258314040015
GLOBAL,MINCOGCOD,2,2020,2.9682258314040015
GLOBAL,MINCOGCOG,2,2020,2.9682258314040015
GLOBAL,MINCOGCOL,2,2020,2.9682258314040015
GLOBAL,MINCOGCPV,2,2020,2.9682258314040015
GLOBAL,MINCOGCRI,2,2020,2.9682258314040015
GLOBAL,MINCOGCUB,2,2020,2.9682258314040015
GLOBAL,MINCOGCYP,2,2020,2.9682258314040015
GLOBAL,MINCOGCZE,2,2020,2.9682258314040015
GLOBAL,MINCOGDEU,2,2020,2.9682258314040015
GLOBAL,MINCOGDJI,2,2020,2.9682258314040015
GLOBAL,MINCOGDNK,2,2020,2.9682258314040015
GLOBAL,MINCOGDOM,2,2020,2.9682258314040015
GLOBAL,MINCOGDZA,2,2020,2.9682258314040015
GLOBAL,MINCOGECU,2,2020,2.9682258314040015
GLOBAL,MINCOGEGY,2,2020,2.9682258314040015
GLOBAL,MINCOGERI,2,2020,2.9682258314040015
GLOBAL,MINCOGESH,2,2020,2.9682258314040015
GLOBAL,MINCOGESP,2,2020,2.9682258314040015
GLOBAL,MINCOGEST,2,2020,2.9682258314040015
GLOBAL,MINCOGETH,2,2020,2.9682258314040015
GLOBAL,MINCOGFIN,2,2020,2.9682258314040015
GLOBAL,MINCOGFJI,2,2020,2.9682258314040015
GLOBAL,MINCOGFRA,2,2020,2.9682258314040015
GLOBAL,MINCOGGAB,2,2020,2.9682258314040015
GLOBAL,MINCOGGBR,2,2020,2.9682258314040015
GLOBAL,MINCOGGEO,2,2020,2.9682258314040015
GLOBAL,MINCOGGHA,2,2020,2.9682258314040015
GLOBAL,MINCOGGIN,2,2020,2.9682258314040015
GLOBAL,MINCOGGMB,2,2020,2.9682258314040015
GLOBAL,MINCOGGNB,2,2020,2.9682258314040015
GLOBAL,MINCOGGNQ,2,2020,2.9682258314040015
GLOBAL,MINCOGGRC,2,2020,2.9682258314040015
GLOBAL,MINCOGGTM,2,2020,2.9682258314040015
GLOBAL,MINCOGGUF,2,2020,2.9682258314040015
GLOBAL,MINCOGGUY,2,2020,2.9682258314040015
GLOBAL,MINCOGHND,2,2020,2.9682258314040015
GLOBAL,MINCOGHRV,2,2020,2.9682258314040015
GLOBAL,MINCOGHTI,2,2020,2.9682258314040015
GLOBAL,MINCOGHUN,2,2020,2.9682258314040015
GLOBAL,MINCOGIDN,2,2020,2.9682258314040015
GLOBAL,MINCOGIND,2,2020,2.9682258314040015
GLOBAL,MINCOGIRL,2,2020,2.9682258314040015
GLOBAL,MINCOGIRN,2,2020,2.9682258314040015
GLOBAL,MINCOGIRQ,2,2020,2.9682258314040015
GLOBAL,MINCOGISL,2,2020,2.9682258314040015
GLOBAL,MINCOGISR,2,2020,2.9682258314040015
GLOBAL,MINCOGITA,2,2020,2.9682258314040015
GLOBAL,MINCOGJAM,2,2020,2.9682258314040015
GLOBAL,MINCOGJOR,2,2020,2.9682258314040015
GLOBAL,MINCOGJPN,2,2020,2.9682258314040015
GLOBAL,MINCOGKAZ,2,2020,2.9682258314040015
GLOBAL,MINCOGKEN,2,2020,2.9682258314040015
GLOBAL,MINCOGKGZ,2,2020,2.9682258314040015
GLOBAL,MINCOGKHM,2,2020,2.9682258314040015
GLOBAL,MINCOGKOR,2,2020,2.9682258314040015
GLOBAL,MINCOGKOS,2,2020,2.9682258314040015
GLOBAL,MINCOGKWT,2,2020,2.9682258314040015
GLOBAL,MINCOGLAO,2,2020,2.9682258314040015
GLOBAL,MINCOGLBN,2,2020,2.9682258314040015
GLOBAL,MINCOGLBR,2,2020,2.9682258314040015
GLOBAL,MINCOGLBY,2,2020,2.9682258314040015
GLOBAL,MINCOGLKA,2,2020,2.9682258314040015
GLOBAL,MINCOGLSO,2,2020,2.9682258314040015
GLOBAL,MINCOGLTU,2,2020,2.9682258314040015
GLOBAL,MINCOGLUX,2,2020,2.9682258314040015
GLOBAL,MINCOGLVA,2,2020,2.9682258314040015
GLOBAL,MINCOGMAR,2,2020,2.9682258314040015
GLOBAL,MINCOGMDA,2,2020,2.9682258314040015
GLOBAL,MINCOGMDG,2,2020,2.9682258314040015
GLOBAL,MINCOGMEX,2,2020,2.9682258314040015
GLOBAL,MINCOGMKD,2,2020,2.9682258314040015
GLOBAL,MINCOGMLI,2,2020,2.9682258314040015
GLOBAL,MINCOGMLT,2,2020,2.9682258314040015
GLOBAL,MINCOGMMR,2,2020,2.9682258314040015
GLOBAL,MINCOGMNE,2,2020,2.9682258314040015
GLOBAL,MINCOGMNG,2,2020,2.9682258314040015
GLOBAL,MINCOGMOZ,2,2020,2.9682258314040015
GLOBAL,MINCOGMRT,2,2020,2.9682258314040015
GLOBAL,MINCOGMUS,2,2020,2.9682258314040015
GLOBAL,MINCOGMWI,2,2020,2.9682258314040015
GLOBAL,MINCOGMYS,2,2020,2.9682258314040015
GLOBAL,MINCOGNAM,2,2020,2.9682258314040015
GLOBAL,MINCOGNER,2,2020,2.9682258314040015
GLOBAL,MINCOGNGA,2,2020,2.9682258314040015
GLOBAL,MINCOGNIC,2,2020,2.9682258314040015
GLOBAL,MINCOGNLD,2,2020,2.9682258314040015
GLOBAL,MINCOGNOR,2,2020,2.9682258314040015
GLOBAL,MINCOGNPL,2,2020,2.9682258314040015
GLOBAL,MINCOGNZL,2,2020,2.9682258314040015
GLOBAL,MINCOGOMN,2,2020,2.9682258314040015
GLOBAL,MINCOGPAK,2,2020,2.9682258314040015
GLOBAL,MINCOGPAN,2,2020,2.9682258314040015
GLOBAL,MINCOGPER,2,2020,2.9682258314040015
GLOBAL,MINCOGPHL,2,2020,2.9682258314040015
GLOBAL,MINCOGPNG,2,2020,2.9682258314040015
GLOBAL,MINCOGPOL,2,2020,2.9682258314040015
GLOBAL,MINCOGPRK,2,2020,2.9682258314040015
GLOBAL,MINCOGPRT,2,2020,2.9682258314040015
GLOBAL,MINCOGPRY,2,2020,2.9682258314040015
GLOBAL,MINCOGQAT,2,2020,2.9682258314040015
GLOBAL,MINCOGROU,2,2020,2.9682258314040015
GLOBAL,MINCOGRUS,2,2020,2.9682258314040015
GLOBAL,MINCOGRWA,2,2020,2.9682258314040015
GLOBAL,MINCOGSAU,2,2020,2.9682258314040015
GLOBAL,MINCOGSDN,2,2020,2.9682258314040015
GLOBAL,MINCOGSEN,2,2020,2.9682258314040015
GLOBAL,MINCOGSGP,2,2020,2.9682258314040015
GLOBAL,MINCOGSLE,2,2020,2.9682258314040015
GLOBAL,MINCOGSLV,2,2020,2.9682258314040015
GLOBAL,MINCOGSOM,2,2020,2.9682258314040015
GLOBAL,MINCOGSRB,2,2020,2.9682258314040015
GLOBAL,MINCOGSUR,2,2020,2.9682258314040015
GLOBAL,MINCOGSVK,2,2020,2.9682258314040015
GLOBAL,MINCOGSVN,2,2020,2.9682258314040015
GLOBAL,MINCOGSWE,2,2020,2.9682258314040015
GLOBAL,MINCOGSWZ,2,2020,2.9682258314040015
GLOBAL,MINCOGSYR,2,2020,2.9682258314040015
GLOBAL,MINCOGTCD,2,2020,2.9682258314040015
GLOBAL,MINCOGTGO,2,2020,2.9682258314040015
GLOBAL,MINCOGTHA,2,2020,2.9682258314040015
GLOBAL,MINCOGTJK,2,2020,2.9682258314040015
GLOBAL,MINCOGTKM,2,2020,2.9682258314040015
GLOBAL,MINCOGTLS,2,2020,2.9682258314040015
GLOBAL,MINCOGTTO,2,2020,2.9682258314040015
GLOBAL,MINCOGTUN,2,2020,2.9682258314040015
GLOBAL,MINCOGTUR,2,2020,2.9682258314040015
GLOBAL,MINCOGTWN,2,2020,2.9682258314040015
GLOBAL,MINCOGTZA,2,2020,2.9682258314040015
GLOBAL,MINCOGUGA,2,2020,2.9682258314040015
GLOBAL,MINCOGUKR,2,2020,2.9682258314040015
GLOBAL,MINCOGURY,2,2020,2.9682258314040015
GLOBAL,MINCOGUSA,2,2020,2.9682258314040015
GLOBAL,MINCOGUZB,2,2020,2.9682258314040015
GLOBAL,MINCOGVEN,2,2020,2.9682258314040015
GLOBAL,MINCOGVNM,2,2020,2.9682258314040015
GLOBAL,MINCOGYEM,2,2020,2.9682258314040015
GLOBAL,MINCOGZAF,2,2020,2.9682258314040015
GLOBAL,MINCOGZMB,2,2020,2.9682258314040015
GLOBAL,MINCOGZWE,2,2020,2.9682258314040015
GLOBAL,MINCOGAFG,1,2021,3.8639935095841453
GLOBAL,MINCOGAGO,1,2021,3.8639935095841453
GLOBAL,MINCOGALB,1,2021,3.8639935095841453
GLOBAL,MINCOGARE,1,2021,3.8639935095841453
GLOBAL,MINCOGARG,1,2021,3.8639935095841453
GLOBAL,MINCOGARM,1,2021,3.8639935095841453
GLOBAL,MINCOGATA,1,2021,3.8639935095841453
GLOBAL,MINCOGAUS,1,2021,3.8639935095841453
GLOBAL,MINCOGAUT,1,2021,3.8639935095841453
GLOBAL,MINCOGAZE,1,2021,3.8639935095841453
GLOBAL,MINCOGBDI,1,2021,3.8639935095841453
GLOBAL,MINCOGBEL,1,2021,3.8639935095841453
GLOBAL,MINCOGBEN,1,2021,3.8639935095841453
GLOBAL,MINCOGBFA,1,2021,3.8639935095841453
GLOBAL,MINCOGBGD,1,2021,3.8639935095841453
GLOBAL,MINCOGBGR,1,2021,3.8639935095841453
GLOBAL,MINCOGBHR,1,2021,3.8639935095841453
GLOBAL,MINCOGBIH,1,2021,3.8639935095841453
GLOBAL,MINCOGBLR,1,2021,3.8639935095841453
GLOBAL,MINCOGBLZ,1,2021,3.8639935095841453
GLOBAL,MINCOGBOL,1,2021,3.8639935095841453
GLOBAL,MINCOGBRA,1,2021,3.8639935095841453
GLOBAL,MINCOGBRN,1,2021,3.8639935095841453
GLOBAL,MINCOGBTN,1,2021,3.8639935095841453
GLOBAL,MINCOGBWA,1,2021,3.8639935095841453
GLOBAL,MINCOGCAF,1,2021,3.8639935095841453
GLOBAL,MINCOGCAN,1,2021,3.8639935095841453
GLOBAL,MINCOGCHE,1,2021,3.8639935095841453
GLOBAL,MINCOGCHL,1,2021,3.8639935095841453
GLOBAL,MINCOGCHN,1,2021,3.8639935095841453
GLOBAL,MINCOGCIV,1,2021,3.8639935095841453
GLOBAL,MINCOGCMR,1,2021,3.8639935095841453
GLOBAL,MINCOGCOD,1,2021,3.8639935095841453
GLOBAL,MINCOGCOG,1,2021,3.8639935095841453
GLOBAL,MINCOGCOL,1,2021,3.8639935095841453
GLOBAL,MINCOGCPV,1,2021,3.8639935095841453
GLOBAL,MINCOGCRI,1,2021,3.8639935095841453
GLOBAL,MINCOGCUB,1,2021,3.8639935095841453
GLOBAL,MINCOGCYP,1,2021,3.8639935095841453
GLOBAL,MINCOGCZE,1,2021,3.8639935095841453
GLOBAL,MINCOGDEU,1,2021,3.8639935095841453
GLOBAL,MINCOGDJI,1,2021,3.8639935095841453
GLOBAL,MINCOGDNK,1,2021,3.8639935095841453
GLOBAL,MINCOGDOM,1,2021,3.8639935095841453
GLOBAL,MINCOGDZA,1,2021,3.8639935095841453
GLOBAL,MINCOGECU,1,2021,3.8639935095841453
GLOBAL,MINCOGEGY,1,2021,3.8639935095841453
GLOBAL,MINCOGERI,1,2021,3.8639935095841453
GLOBAL,MINCOGESH,1,2021,3.8639935095841453
GLOBAL,MINCOGESP,1,2021,3.8639935095841453
GLOBAL,MINCOGEST,1,2021,3.8639935095841453
GLOBAL,MINCOGETH,1,2021,3.8639935095841453
GLOBAL,MINCOGFIN,1,2021,3.8639935095841453
GLOBAL,MINCOGFJI,1,2021,3.8639935095841453
GLOBAL,MINCOGFRA,1,2021,3.8639935095841453
GLOBAL,MINCOGGAB,1,2021,3.8639935095841453
GLOBAL,MINCOGGBR,1,2021,3.8639935095841453
GLOBAL,MINCOGGEO,1,2021,3.8639935095841453
GLOBAL,MINCOGGHA,1,2021,3.8639935095841453
GLOBAL,MINCOGGIN,1,2021,3.8639935095841453
GLOBAL,MINCOGGMB,1,2021,3.8639935095841453
GLOBAL,MINCOGGNB,1,2021,3.8639935095841453
GLOBAL,MINCOGGNQ,1,2021,3.8639935095841453
GLOBAL,MINCOGGRC,1,2021,3.8639935095841453
GLOBAL,MINCOGGTM,1,2021,3.8639935095841453
GLOBAL,MINCOGGUF,1,2021,3.8639935095841453
GLOBAL,MINCOGGUY,1,2021,3.8639935095841453
GLOBAL,MINCOGHND,1,2021,3.8639935095841453
GLOBAL,MINCOGHRV,1,2021,3.8639935095841453
GLOBAL,MINCOGHTI,1,2021,3.8639935095841453
GLOBAL,MINCOGHUN,1,2021,3.8639935095841453
GLOBAL,MINCOGIDN,1,2021,3.8639935095841453
GLOBAL,MINCOGIND,1,2021,3.8639935095841453
GLOBAL,MINCOGIRL,1,2021,3.8639935095841453
GLOBAL,MINCOGIRN,1,2021,3.8639935095841453
GLOBAL,MINCOGIRQ,1,2021,3.8639935095841453
GLOBAL,MINCOGISL,1,2021,3.8639935095841453
GLOBAL,MINCOGISR,1,2021,3.8639935095841453
GLOBAL,MINCOGITA,1,2021,3.8639935095841453
GLOBAL,MINCOGJAM,1,2021,3.8639935095841453
GLOBAL,MINCOGJOR,1,2021,3.8639935095841453
GLOBAL,MINCOGJPN,1,2021,3.8639935095841453
GLOBAL,MINCOGKAZ,1,2021,3.8639935095841453
GLOBAL,MINCOGKEN,1,2021,3.8639935095841453
GLOBAL,MINCOGKGZ,1,2021,3.8639935095841453
GLOBAL,MINCOGKHM,1,2021,3.8639935095841453
GLOBAL,MINCOGKOR,1,2021,3.8639935095841453
GLOBAL,MINCOGKOS,1,2021,3.8639935095841453
GLOBAL,MINCOGKWT,1,2021,3.8639935095841453
GLOBAL,MINCOGLAO,1,2021,3.8639935095841453
GLOBAL,MINCOGLBN,1,2021,3.8639935095841453
GLOBAL,MINCOGLBR,1,2021,3.8639935095841453
GLOBAL,MINCOGLBY,1,2021,3.8639935095841453
GLOBAL,MINCOGLKA,1,2021,3.8639935095841453
GLOBAL,MINCOGLSO,1,2021,3.8639935095841453
GLOBAL,MINCOGLTU,1,2021,3.8639935095841453
GLOBAL,MINCOGLUX,1,2021,3.8639935095841453
GLOBAL,MINCOGLVA,1,2021,3.8639935095841453
GLOBAL,MINCOGMAR,1,2021,3.8639935095841453
GLOBAL,MINCOGMDA,1,2021,3.8639935095841453
GLOBAL,MINCOGMDG,1,2021,3.8639935095841453
GLOBAL,MINCOGMEX,1,2021,3.8639935095841453
GLOBAL,MINCOGMKD,1,2021,3.8639935095841453
GLOBAL,MINCOGMLI,1,2021,3.8639935095841453
GLOBAL,MINCOGMLT,1,2021,3.8639935095841453
GLOBAL,MINCOGMMR,1,2021,3.8639935095841453
GLOBAL,MINCOGMNE,1,2021,3.8639935095841453
GLOBAL,MINCOGMNG,1,2021,3.8639935095841453
GLOBAL,MINCOGMOZ,1,2021,3.8639935095841453
GLOBAL,MINCOGMRT,1,2021,3.8639935095841453
GLOBAL,MINCOGMUS,1,2021,3.8639935095841453
GLOBAL,MINCOGMWI,1,2021,3.8639935095841453
GLOBAL,MINCOGMYS,1,2021,3.8639935095841453
GLOBAL,MINCOGNAM,1,2021,3.8639935095841453
GLOBAL,MINCOGNER,1,2021,3.8639935095841453
GLOBAL,MINCOGNGA,1,2021,3.8639935095841453
GLOBAL,MINCOGNIC,1,2021,3.8639935095841453
GLOBAL,MINCOGNLD,1,2021,3.8639935095841453
GLOBAL,MINCOGNOR,1,2021,3.8639935095841453
GLOBAL,MINCOGNPL,1,2021,3.8639935095841453
GLOBAL,MINCOGNZL,1,2021,3.8639935095841453
GLOBAL,MINCOGOMN,1,2021,3.8639935095841453
GLOBAL,MINCOGPAK,1,2021,3.8639935095841453
GLOBAL,MINCOGPAN,1,2021,3.8639935095841453
GLOBAL,MINCOGPER,1,2021,3.8639935095841453
GLOBAL,MINCOGPHL,1,2021,3.8639935095841453
GLOBAL,MINCOGPNG,1,2021,3.8639935095841453
GLOBAL,MINCOGPOL,1,2021,3.8639935095841453
GLOBAL,MINCOGPRK,1,2021,3.8639935095841453
GLOBAL,MINCOGPRT,1,2021,3.8639935095841453
GLOBAL,MINCOGPRY,1,2021,3.8639935095841453
GLOBAL,MINCOGQAT,1,2021,3.8639935095841453
GLOBAL,MINCOGROU,1,2021,3.8639935095841453
GLOBAL,MINCOGRUS,1,2021,3.8639935095841453
GLOBAL,MINCOGRWA,1,2021,3.8639935095841453
GLOBAL,MINCOGSAU,1,2021,3.8639935095841453
GLOBAL,MINCOGSDN,1,2021,3.8639935095841453
GLOBAL,MINCOGSEN,1,2021,3.8639935095841453
GLOBAL,MINCOGSGP,1,2021,3.8639935095841453
GLOBAL,MINCOGSLE,1,2021,3.8639935095841453
GLOBAL,MINCOGSLV,1,2021,3.8639935095841453
GLOBAL,MINCOGSOM,1,2021,3.8639935095841453
GLOBAL,MINCOGSRB,1,2021,3.8639935095841453
GLOBAL,MINCOGSUR,1,2021,3.8639935095841453
GLOBAL,MINCOGSVK,1,2021,3.8639935095841453
GLOBAL,MINCOGSVN,1,2021,3.8639935095841453
GLOBAL,MINCOGSWE,1,2021,3.8639935095841453
GLOBAL,MINCOGSWZ,1,2021,3.8639935095841453
GLOBAL,MINCOGSYR,1,2021,3.8639935095841453
GLOBAL,MINCOGTCD,1,2021,3.8639935095841453
GLOBAL,MINCOGTGO,1,2021,3.8639935095841453
GLOBAL,MINCOGTHA,1,2021,3.8639935095841453
GLOBAL,MINCOGTJK,1,2021,3.8639935095841453
GLOBAL,MINCOGTKM,1,2021,3.8639935095841453
GLOBAL,MINCOGTLS,1,2021,3.8639935095841453
GLOBAL,MINCOGTTO,1,2021,3.8639935095841453
GLOBAL,MINCOGTUN,1,2021,3.8639935095841453
GLOBAL,MINCOGTUR,1,2021,3.8639935095841453
GLOBAL,MINCOGTWN,1,2021,3.8639935095841453
GLOBAL,MINCOGTZA,1,2021,3.8639935095841453
GLOBAL,MINCOGUGA,1,2021,3.8639935095841453
GLOBAL,MINCOGUKR,1,2021,3.8639935095841453
GLOBAL,MINCOGURY,1,2021,3.8639935095841453
GLOBAL,MINCOGUSA,1,2021,3.8639935095841453
GLOBAL,MINCOGUZB,1,2021,3.8639935095841453
GLOBAL,MINCOGVEN,1,2021,3.8639935095841453
GLOBAL,MINCOGVNM,1,2021,3.8639935095841453
GLOBAL,MINCOGYEM,1,2021,3.8639935095841453
GLOBAL,MINCOGZAF,1,2021,3.8639935095841453
GLOBAL,MINCOGZMB,1,2021,3.8639935095841453
GLOBAL,MINCOGZWE,1,2021,3.8639935095841453
GLOBAL,MINCOGAFG,2,2021,3.8639935095841453
GLOBAL,MINCOGAGO,2,2021,3.8639935095841453
GLOBAL,MINCOGALB,2,2021,3.8639935095841453
GLOBAL,MINCOGARE,2,2021,3.8639935095841453
GLOBAL,MINCOGARG,2,2021,3.8639935095841453
GLOBAL,MINCOGARM,2,2021,3.8639935095841453
GLOBAL,MINCOGATA,2,2021,3.8639935095841453
GLOBAL,MINCOGAUS,2,2021,3.8639935095841453
GLOBAL,MINCOGAUT,2,2021,3.8639935095841453
GLOBAL,MINCOGAZE,2,2021,3.8639935095841453
GLOBAL,MINCOGBDI,2,2021,3.8639935095841453
GLOBAL,MINCOGBEL,2,2021,3.8639935095841453
GLOBAL,MINCOGBEN,2,2021,3.8639935095841453
GLOBAL,MINCOGBFA,2,2021,3.8639935095841453
GLOBAL,MINCOGBGD,2,2021,3.8639935095841453
GLOBAL,MINCOGBGR,2,2021,3.8639935095841453
GLOBAL,MINCOGBHR,2,2021,3.8639935095841453
GLOBAL,MINCOGBIH,2,2021,3.8639935095841453
GLOBAL,MINCOGBLR,2,2021,3.8639935095841453
GLOBAL,MINCOGBLZ,2,2021,3.8639935095841453
GLOBAL,MINCOGBOL,2,2021,3.8639935095841453
GLOBAL,MINCOGBRA,2,2021,3.8639935095841453
GLOBAL,MINCOGBRN,2,2021,3.8639935095841453
GLOBAL,MINCOGBTN,2,2021,3.8639935095841453
GLOBAL,MINCOGBWA,2,2021,3.8639935095841453
GLOBAL,MINCOGCAF,2,2021,3.8639935095841453
GLOBAL,MINCOGCAN,2,2021,3.8639935095841453
GLOBAL,MINCOGCHE,2,2021,3.8639935095841453
GLOBAL,MINCOGCHL,2,2021,3.8639935095841453
GLOBAL,MINCOGCHN,2,2021,3.8639935095841453
GLOBAL,MINCOGCIV,2,2021,3.8639935095841453
GLOBAL,MINCOGCMR,2,2021,3.8639935095841453
GLOBAL,MINCOGCOD,2,2021,3.8639935095841453
GLOBAL,MINCOGCOG,2,2021,3.8639935095841453
GLOBAL,MINCOGCOL,2,2021,3.8639935095841453
GLOBAL,MINCOGCPV,2,2021,3.8639935095841453
GLOBAL,MINCOGCRI,2,2021,3.8639935095841453
GLOBAL,MINCOGCUB,2,2021,3.8639935095841453
GLOBAL,MINCOGCYP,2,2021,3.8639935095841453
GLOBAL,MINCOGCZE,2,2021,3.8639935095841453
GLOBAL,MINCOGDEU,2,2021,3.8639935095841453
GLOBAL,MINCOGDJI,2,2021,3.8639935095841453
GLOBAL,MINCOGDNK,2,2021,3.8639935095841453
GLOBAL,MINCOGDOM,2,2021,3.8639935095841453
GLOBAL,MINCOGDZA,2,2021,3.8639935095841453
GLOBAL,MINCOGECU,2,2021,3.8639935095841453
GLOBAL,MINCOGEGY,2,2021,3.8639935095841453
GLOBAL,MINCOGERI,2,2021,3.8639935095841453
GLOBAL,MINCOGESH,2,2021,3.8639935095841453
GLOBAL,MINCOGESP,2,2021,3.8639935095841453
GLOBAL,MINCOGEST,2,2021,3.8639935095841453
GLOBAL,MINCOGETH,2,2021,3.8639935095841453
GLOBAL,MINCOGFIN,2,2021,3.8639935095841453
GLOBAL,MINCOGFJI,2,2021,3.8639935095841453
GLOBAL,MINCOGFRA,2,2021,3.8639935095841453
GLOBAL,MINCOGGAB,2,2021,3.8639935095841453
GLOBAL,MINCOGGBR,2,2021,3.8639935095841453
GLOBAL,MINCOGGEO,2,2021,3.8639935095841453
GLOBAL,MINCOGGHA,2,2021,3.8639935095841453
GLOBAL,MINCOGGIN,2,2021,3.8639935095841453
GLOBAL,MINCOGGMB,2,2021,3.8639935095841453
GLOBAL,MINCOGGNB,2,2021,3.8639935095841453
GLOBAL,MINCOGGNQ,2,2021,3.8639935095841453
GLOBAL,MINCOGGRC,2,2021,3.8639935095841453
GLOBAL,MINCOGGTM,2,2021,3.8639935095841453
GLOBAL,MINCOGGUF,2,2021,3.8639935095841453
GLOBAL,MINCOGGUY,2,2021,3.8639935095841453
GLOBAL,MINCOGHND,2,2021,3.8639935095841453
GLOBAL,MINCOGHRV,2,2021,3.8639935095841453
GLOBAL,MINCOGHTI,2,2021,3.8639935095841453
GLOBAL,MINCOGHUN,2,2021,3.8639935095841453
GLOBAL,MINCOGIDN,2,2021,3.8639935095841453
GLOBAL,MINCOGIND,2,2021,3.8639935095841453
GLOBAL,MINCOGIRL,2,2021,3.8639935095841453
GLOBAL,MINCOGIRN,2,2021,3.8639935095841453
GLOBAL,MINCOGIRQ,2,2021,3.8639935095841453
GLOBAL,MINCOGISL,2,2021,3.8639935095841453
GLOBAL,MINCOGISR,2,2021,3.8639935095841453
GLOBAL,MINCOGITA,2,2021,3.8639935095841453
GLOBAL,MINCOGJAM,2,2021,3.8639935095841453
GLOBAL,MINCOGJOR,2,2021,3.8639935095841453
GLOBAL,MINCOGJPN,2,2021,3.8639935095841453
GLOBAL,MINCOGKAZ,2,2021,3.8639935095841453
GLOBAL,MINCOGKEN,2,2021,3.8639935095841453
GLOBAL,MINCOGKGZ,2,2021,3.8639935095841453
GLOBAL,MINCOGKHM,2,2021,3.8639935095841453
GLOBAL,MINCOGKOR,2,2021,3.8639935095841453
GLOBAL,MINCOGKOS,2,2021,3.8639935095841453
GLOBAL,MINCOGKWT,2,2021,3.8639935095841453
GLOBAL,MINCOGLAO,2,2021,3.8639935095841453
GLOBAL,MINCOGLBN,2,2021,3.8639935095841453
GLOBAL,MINCOGLBR,2,2021,3.8639935095841453
GLOBAL,MINCOGLBY,2,2021,3.8639935095841453
GLOBAL,MINCOGLKA,2,2021,3.8639935095841453
GLOBAL,MINCOGLSO,2,2021,3.8639935095841453
GLOBAL,MINCOGLTU,2,2021,3.8639935095841453
GLOBAL,MINCOGLUX,2,2021,3.8639935095841453
GLOBAL,MINCOGLVA,2,2021,3.8639935095841453
GLOBAL,MINCOGMAR,2,2021,3.8639935095841453
GLOBAL,MINCOGMDA,2,2021,3.8639935095841453
GLOBAL,MINCOGMDG,2,2021,3.8639935095841453
GLOBAL,MINCOGMEX,2,2021,3.8639935095841453
GLOBAL,MINCOGMKD,2,2021,3.8639935095841453
GLOBAL,MINCOGMLI,2,2021,3.8639935095841453
GLOBAL,MINCOGMLT,2,2021,3.8639935095841453
GLOBAL,MINCOGMMR,2,2021,3.8639935095841453
GLOBAL,MINCOGMNE,2,2021,3.8639935095841453
GLOBAL,MINCOGMNG,2,2021,3.8639935095841453
GLOBAL,MINCOGMOZ,2,2021,3.8639935095841453
GLOBAL,MINCOGMRT,2,2021,3.8639935095841453
GLOBAL,MINCOGMUS,2,2021,3.8639935095841453
GLOBAL,MINCOGMWI,2,2021,3.8639935095841453
GLOBAL,MINCOGMYS,2,2021,3.8639935095841453
GLOBAL,MINCOGNAM,2,2021,3.8639935095841453
GLOBAL,MINCOGNER,2,2021,3.8639935095841453
GLOBAL,MINCOGNGA,2,2021,3.8639935095841453
GLOBAL,MINCOGNIC,2,2021,3.8639935095841453
GLOBAL,MINCOGNLD,2,2021,3.8639935095841453
GLOBAL,MINCOGNOR,2,2021,3.8639935095841453
GLOBAL,MINCOGNPL,2,2021,3.8639935095841453
GLOBAL,MINCOGNZL,2,2021,3.8639935095841453
GLOBAL,MINCOGOMN,2,2021,3.8639935095841453
GLOBAL,MINCOGPAK,2,2021,3.8639935095841453
GLOBAL,MINCOGPAN,2,2021,3.8639935095841453
GLOBAL,MINCOGPER,2,2021,3.8639935095841453
GLOBAL,MINCOGPHL,2,2021,3.8639935095841453
GLOBAL,MINCOGPNG,2,2021,3.8639935095841453
GLOBAL,MINCOGPOL,2,2021,3.8639935095841453
GLOBAL,MINCOGPRK,2,2021,3.8639935095841453
GLOBAL,MINCOGPRT,2,2021,3.8639935095841453
GLOBAL,MINCOGPRY,2,2021,3.8639935095841453
GLOBAL,MINCOGQAT,2,2021,3.8639935095841453
GLOBAL,MINCOGROU,2,2021,3.8639935095841453
GLOBAL,MINCOGRUS,2,2021,3.8639935095841453
GLOBAL,MINCOGRWA,2,2021,3.8639935095841453
GLOBAL,MINCOGSAU,2,2021,3.8639935095841453
GLOBAL,MINCOGSDN,2,2021,3.8639935095841453
GLOBAL,MINCOGSEN,2,2021,3.8639935095841453
GLOBAL,MINCOGSGP,2,2021,3.8639935095841453
GLOBAL,MINCOGSLE,2,2021,3.8639935095841453
GLOBAL,MINCOGSLV,2,2021,3.8639935095841453
GLOBAL,MINCOGSOM,2,2021,3.8639935095841453
GLOBAL,MINCOGSRB,2,2021,3.8639935095841453
